CustomerID,Gender,Age,Items Purchased,Category,Purchase Amount,Shipping Type,Subscription Status,Season,Country,Age Group
1681,Female,22,Blouse,Clothing,52,Free Shipping,Yes,Summer,Australia,25-34
1682,Female,22,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,25-34
1683,Male,22,Blouse,Clothing,21,Express,Yes,Summer,Australia,25-34
1684,Female,22,Blouse,Clothing,45,Free Shipping,Yes,Summer,Australia,25-34
1685,Female,22,Blouse,Clothing,77,Next Day Air,Yes,Summer,Australia,25-34
1686,Male,22,Blouse,Clothing,50,Express,Yes,Summer,Australia,25-34
1687,Female,22,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,25-34
1688,Male,22,Blouse,Clothing,15,Next Day Air,Yes,Summer,Australia,25-34
1689,Female,22,Blouse,Clothing,69,Express,Yes,Summer,Australia,25-34
1690,Female,22,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,25-34
1691,Female,22,Blouse,Clothing,12,Next Day Air,Yes,Summer,Australia,25-34
1692,Female,22,Blouse,Clothing,100,Express,Yes,Summer,Australia,25-34
1693,Male,22,Blouse,Clothing,23,Free Shipping,Yes,Summer,Australia,25-34
1694,Female,22,Blouse,Clothing,14,Next Day Air,Yes,Summer,Australia,25-34
1695,Female,22,Blouse,Clothing,25,Express,Yes,Summer,Australia,25-34
1696,Female,22,Blouse,Clothing,41,Free Shipping,Yes,Summer,Australia,25-34
1697,Female,22,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,25-34
1698,Male,22,Blouse,Clothing,63,Express,Yes,Summer,Australia,25-34
1699,Male,22,Blouse,Clothing,55,Free Shipping,Yes,Summer,Australia,25-34
1700,Male,22,Blouse,Clothing,98,Next Day Air,Yes,Summer,Australia,25-34
1701,Female,22,Blouse,Clothing,99,Express,Yes,Summer,Australia,25-34
1702,Male,22,Blouse,Clothing,65,Free Shipping,Yes,Summer,Australia,25-34
1703,Female,22,Blouse,Clothing,35,Next Day Air,Yes,Summer,Australia,25-34
1704,Female,22,Blouse,Clothing,85,Express,Yes,Summer,Australia,25-34
1705,Female,22,Blouse,Clothing,96,Free Shipping,Yes,Summer,Australia,25-34
1706,Female,22,Blouse,Clothing,74,Next Day Air,Yes,Summer,Australia,25-34
1707,Female,22,Blouse,Clothing,52,Express,Yes,Summer,Australia,25-34
1708,Male,22,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,25-34
1709,Female,22,Blouse,Clothing,21,Next Day Air,Yes,Summer,Australia,25-34
1710,Female,22,Blouse,Clothing,45,Express,Yes,Summer,Australia,25-34
1711,Female,22,Blouse,Clothing,77,Free Shipping,Yes,Summer,Australia,25-34
1712,Female,22,Blouse,Clothing,50,Next Day Air,Yes,Summer,Australia,25-34
1713,Male,22,Blouse,Clothing,25,Express,Yes,Summer,Australia,25-34
1714,Male,22,Blouse,Clothing,15,Free Shipping,Yes,Summer,Australia,25-34
1715,Male,22,Blouse,Clothing,69,Next Day Air,Yes,Summer,Australia,25-34
1716,Female,22,Blouse,Clothing,85,Express,Yes,Summer,Australia,25-34
1717,Male,22,Blouse,Clothing,12,Free Shipping,Yes,Summer,Australia,25-34
1718,Female,22,Blouse,Clothing,100,Next Day Air,Yes,Summer,Australia,25-34
1719,Female,22,Blouse,Clothing,23,Express,Yes,Summer,Australia,25-34
1720,Female,22,Blouse,Clothing,14,Free Shipping,Yes,Summer,Australia,25-34
1721,Female,22,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,25-34
1722,Female,22,Blouse,Clothing,41,Express,Yes,Summer,Australia,25-34
1723,Male,22,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,25-34
1724,Female,22,Blouse,Clothing,63,Next Day Air,Yes,Summer,Australia,25-34
1725,Female,22,Blouse,Clothing,55,Express,Yes,Summer,Australia,25-34
1726,Female,22,Blouse,Clothing,98,Free Shipping,Yes,Summer,Australia,25-34
1727,Female,22,Blouse,Clothing,99,Next Day Air,Yes,Summer,Australia,25-34
1728,Male,22,Blouse,Clothing,65,Express,Yes,Summer,Australia,25-34
1729,Male,22,Blouse,Clothing,35,Free Shipping,Yes,Summer,Australia,25-34
1730,Male,22,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,25-34
1731,Female,22,Blouse,Clothing,96,Express,Yes,Summer,Australia,25-34
1732,Male,22,Blouse,Clothing,74,Free Shipping,Yes,Summer,Australia,25-34
1733,Female,22,Blouse,Clothing,52,Next Day Air,Yes,Summer,Australia,25-34
1734,Female,22,Blouse,Clothing,22,Express,Yes,Summer,Australia,25-34
1735,Female,22,Blouse,Clothing,21,Free Shipping,Yes,Summer,Australia,25-34
1736,Female,22,Blouse,Clothing,45,Next Day Air,Yes,Summer,Australia,25-34
1737,Male,22,Blouse,Clothing,77,Express,Yes,Summer,Australia,25-34
1738,Male,22,Blouse,Clothing,50,Free Shipping,Yes,Summer,Australia,25-34
1739,Male,22,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,25-34
1740,Female,22,Blouse,Clothing,15,Express,Yes,Summer,Australia,25-34
1741,Male,22,Blouse,Clothing,69,Free Shipping,Yes,Summer,Australia,25-34
1742,Female,22,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,25-34
1743,Female,22,Blouse,Clothing,12,Express,Yes,Summer,Australia,25-34
1744,Female,22,Blouse,Clothing,100,Free Shipping,Yes,Summer,Australia,25-34
1745,Female,22,Blouse,Clothing,23,Next Day Air,Yes,Summer,Australia,25-34
1746,Female,22,Blouse,Clothing,14,Express,Yes,Summer,Australia,25-34
1747,Male,22,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,25-34
1748,Female,22,Blouse,Clothing,41,Next Day Air,Yes,Summer,Australia,25-34
1749,Female,22,Blouse,Clothing,22,Express,Yes,Summer,Australia,25-34
1750,Female,22,Blouse,Clothing,63,Free Shipping,Yes,Summer,Australia,25-34
1751,Male,22,Blouse,Clothing,55,Next Day Air,Yes,Summer,Australia,25-34
1752,Female,22,Blouse,Clothing,98,Express,Yes,Summer,Australia,25-34
1753,Female,22,Blouse,Clothing,99,Free Shipping,Yes,Summer,Australia,25-34
1754,Female,22,Blouse,Clothing,65,Next Day Air,Yes,Summer,Australia,25-34
1755,Female,22,Blouse,Clothing,35,Express,Yes,Summer,Australia,25-34
1756,Male,22,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,25-34
1757,Male,22,Blouse,Clothing,96,Next Day Air,Yes,Summer,Australia,25-34
1758,Male,22,Blouse,Clothing,74,Express,Yes,Summer,Australia,25-34
1759,Female,22,Blouse,Clothing,52,Free Shipping,Yes,Summer,Australia,25-34
1760,Male,22,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,25-34
1761,Female,22,Blouse,Clothing,21,Express,Yes,Summer,Australia,25-34
1762,Female,22,Blouse,Clothing,45,Free Shipping,Yes,Summer,Australia,25-34
1763,Female,22,Blouse,Clothing,77,Next Day Air,Yes,Summer,Australia,25-34
1764,Female,22,Blouse,Clothing,50,Express,Yes,Summer,Australia,25-34
1765,Female,22,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,25-34
1766,Male,22,Blouse,Clothing,15,Next Day Air,Yes,Summer,Australia,25-34
1767,Female,22,Blouse,Clothing,69,Express,Yes,Summer,Australia,25-34
1768,Female,22,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,25-34
1769,Female,22,Blouse,Clothing,12,Next Day Air,Yes,Summer,Australia,25-34
1770,Female,22,Blouse,Clothing,100,Express,Yes,Summer,Australia,25-34
1771,Male,22,Blouse,Clothing,23,Express,Yes,Summer,Australia,25-34
1772,Female,22,Blouse,Clothing,14,Free Shipping,Yes,Summer,Australia,25-34
1773,Female,22,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,25-34
1774,Female,22,Blouse,Clothing,41,Express,Yes,Summer,Australia,25-34
1775,Female,22,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,25-34
1776,Male,22,Blouse,Clothing,63,Next Day Air,Yes,Summer,Australia,25-34
1777,Male,22,Blouse,Clothing,55,Express,Yes,Summer,Australia,25-34
1778,Male,22,Blouse,Clothing,98,Free Shipping,Yes,Summer,Australia,25-34
1779,Female,22,Blouse,Clothing,99,Next Day Air,Yes,Summer,Australia,25-34
1780,Male,22,Blouse,Clothing,65,Express,Yes,Summer,Australia,25-34
1781,Female,22,Blouse,Clothing,35,Free Shipping,Yes,Summer,Australia,25-34
1782,Female,22,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,25-34
1783,Female,22,Blouse,Clothing,96,Express,Yes,Summer,Australia,25-34
1784,Female,22,Blouse,Clothing,74,Free Shipping,Yes,Summer,Australia,25-34
1785,Female,22,Blouse,Clothing,52,Next Day Air,Yes,Summer,Australia,25-34
1786,Male,22,Blouse,Clothing,22,Express,Yes,Summer,Australia,25-34
1787,Female,22,Blouse,Clothing,21,Free Shipping,Yes,Summer,Australia,25-34
1788,Female,22,Blouse,Clothing,45,Next Day Air,Yes,Summer,Australia,25-34
1789,Female,22,Blouse,Clothing,77,Express,Yes,Summer,Australia,25-34
1790,Female,22,Blouse,Clothing,50,Free Shipping,Yes,Summer,Australia,25-34
1791,Male,22,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,25-34
1792,Female,22,Blouse,Clothing,15,Express,Yes,Summer,Australia,25-34
1793,Male,22,Blouse,Clothing,69,Free Shipping,Yes,Summer,Australia,25-34
1794,Female,22,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,25-34
1795,Female,22,Blouse,Clothing,12,Express,Yes,Summer,Australia,25-34
1796,Female,22,Blouse,Clothing,100,Free Shipping,Yes,Summer,Australia,25-34
1797,Female,22,Blouse,Clothing,23,Next Day Air,Yes,Summer,Australia,25-34
1798,Male,22,Blouse,Clothing,14,Express,Yes,Summer,Australia,25-34
1799,Male,22,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,25-34
1800,Male,22,Blouse,Clothing,41,Next Day Air,Yes,Summer,Australia,25-34
1801,Male,22,Blouse,Clothing,22,Express,Yes,Summer,Australia,25-34
1802,Male,22,Blouse,Clothing,63,Free Shipping,Yes,Summer,Australia,25-34
1803,Female,22,Blouse,Clothing,55,Next Day Air,Yes,Summer,Australia,25-34
1804,Female,22,Blouse,Clothing,98,Express,Yes,Summer,Australia,25-34
1805,Female,22,Blouse,Clothing,99,Free Shipping,Yes,Summer,Australia,25-34
1806,Female,22,Blouse,Clothing,65,Next Day Air,Yes,Summer,Australia,25-34
1807,Female,22,Blouse,Clothing,35,Express,Yes,Summer,Australia,25-34
1808,Female,22,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,25-34
1809,Male,22,Blouse,Clothing,96,Next Day Air,Yes,Summer,Australia,25-34
1810,Female,22,Blouse,Clothing,74,Express,Yes,Summer,Australia,25-34
1811,Male,22,Blouse,Clothing,52,Free Shipping,Yes,Summer,Australia,25-34
1812,Female,22,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,25-34
1813,Female,22,Blouse,Clothing,21,Express,Yes,Summer,Australia,25-34
1814,Female,22,Blouse,Clothing,45,Free Shipping,Yes,Summer,Australia,25-34
1815,Male,22,Blouse,Clothing,77,Next Day Air,Yes,Summer,Australia,25-34
1816,Male,22,Blouse,Clothing,50,Express,Yes,Summer,Australia,25-34
1817,Female,22,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,25-34
1818,Male,22,Blouse,Clothing,15,Next Day Air,Yes,Summer,Australia,25-34
1819,Male,22,Blouse,Clothing,69,Express,Yes,Summer,Australia,25-34
1820,Female,22,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,25-34
1821,Male,22,Blouse,Clothing,12,Next Day Air,Yes,Summer,Australia,25-34
1822,Male,22,Blouse,Clothing,100,Express,Yes,Summer,Australia,25-34
1823,Female,22,Blouse,Clothing,23,Free Shipping,Yes,Summer,Australia,25-34
1824,Male,22,Blouse,Clothing,14,Next Day Air,Yes,Summer,Australia,25-34
1825,Female,22,Blouse,Clothing,25,Express,Yes,Summer,Australia,25-34
1826,Male,22,Blouse,Clothing,41,Free Shipping,Yes,Summer,Australia,25-34
1827,Female,22,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,25-34
1828,Male,22,Blouse,Clothing,63,Express,Yes,Summer,Australia,25-34
1829,Female,22,Blouse,Clothing,55,Free Shipping,Yes,Summer,Australia,25-34
1830,Female,22,Blouse,Clothing,98,Next Day Air,Yes,Summer,Australia,25-34
1831,Male,23,Blouse,Clothing,99,Express,Yes,Summer,Australia,25-34
1832,Female,25,Blouse,Clothing,65,Free Shipping,Yes,Summer,Australia,25-34
1833,Male,46,Blouse,Clothing,35,Next Day Air,Yes,Summer,Australia,55-64
1834,Male,28,Blouse,Clothing,85,Express,Yes,Summer,Australia,25-34
1835,Female,24,Blouse,Clothing,96,Free Shipping,Yes,Summer,Australia,25-34
1836,Female,27,Blouse,Clothing,74,Next Day Air,Yes,Summer,Australia,25-34
1837,Female,22,Blouse,Clothing,52,Express,Yes,Summer,Australia,25-34
1838,Female,22,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,25-34
1839,Female,22,Blouse,Clothing,21,Next Day Air,Yes,Summer,Australia,25-34
1840,Female,22,Blouse,Clothing,45,Express,Yes,Summer,Australia,25-34
1841,Female,22,Boots,Footwear,77,Free Shipping,Yes,Summer,Australia,25-34
1842,Male,22,Boots,Footwear,50,Next Day Air,Yes,Summer,Australia,25-34
1843,Male,22,Boots,Footwear,25,Express,Yes,Summer,Australia,25-34
1844,Female,22,Boots,Footwear,15,Free Shipping,Yes,Summer,Australia,25-34
1845,Female,22,Boots,Footwear,69,Next Day Air,Yes,Summer,Australia,25-34
1846,Female,22,Boots,Footwear,85,Express,Yes,Summer,Australia,25-34
1847,Female,22,Boots,Footwear,12,Free Shipping,Yes,Summer,Australia,25-34
1848,Female,22,Boots,Footwear,100,Next Day Air,Yes,Summer,Australia,25-34
1849,Female,22,Boots,Footwear,23,Express,Yes,Summer,Australia,25-34
1850,Female,22,Boots,Footwear,14,Free Shipping,Yes,Summer,Australia,25-34
1851,Female,22,Boots,Footwear,25,Next Day Air,Yes,Summer,Australia,25-34
1852,Male,22,Boots,Footwear,41,Express,Yes,Summer,Australia,25-34
1853,Female,22,Boots,Footwear,22,Free Shipping,Yes,Summer,Australia,25-34
1854,Male,22,Boots,Footwear,63,Next Day Air,Yes,Summer,Australia,25-34
1855,Female,22,Boots,Footwear,55,Express,Yes,Summer,Australia,25-34
1856,Male,22,Boots,Footwear,98,Free Shipping,Yes,Summer,Australia,25-34
1857,Female,22,Boots,Footwear,99,Next Day Air,Yes,Summer,Australia,25-34
1858,Male,22,Boots,Footwear,65,Express,Yes,Summer,Turkey,25-34
1859,Female,33,Boots,Footwear,35,Free Shipping,Yes,Summer,Turkey,25-34
1860,Male,33,Boots,Footwear,85,Next Day Air,Yes,Summer,Turkey,25-34
1861,Male,33,Boots,Footwear,96,Express,Yes,Summer,Turkey,25-34
1862,Male,33,Boots,Footwear,74,Free Shipping,Yes,Summer,Turkey,25-34
1863,Female,33,Boots,Footwear,52,Next Day Air,Yes,Summer,Turkey,25-34
1864,Female,33,Boots,Footwear,22,Express,Yes,Summer,Turkey,25-34
1865,Male,33,Boots,Footwear,21,Free Shipping,Yes,Summer,Turkey,25-34
1866,Male,33,Boots,Footwear,45,Next Day Air,Yes,Summer,Turkey,25-34
1867,Female,33,Boots,Footwear,77,Express,Yes,Summer,Turkey,25-34
1868,Female,33,Boots,Footwear,50,Free Shipping,Yes,Summer,Turkey,25-34
1869,Male,33,Boots,Footwear,25,Next Day Air,Yes,Summer,Turkey,25-34
1870,Female,33,Boots,Footwear,15,Express,Yes,Summer,Turkey,25-34
1871,Male,33,Boots,Footwear,69,Free Shipping,Yes,Summer,Turkey,25-34
1872,Female,33,Boots,Footwear,85,Next Day Air,Yes,Summer,Turkey,25-34
1873,Female,33,Boots,Footwear,12,Express,Yes,Summer,Turkey,25-34
1874,Female,33,Boots,Footwear,100,Free Shipping,Yes,Summer,Turkey,25-34
1875,Male,33,Boots,Footwear,23,Next Day Air,Yes,Summer,Australia,25-34
1876,Male,33,Boots,Footwear,14,Express,Yes,Summer,Australia,25-34
1877,Female,33,Boots,Footwear,25,Free Shipping,Yes,Summer,Australia,25-34
1878,Male,33,Boots,Footwear,41,Next Day Air,Yes,Summer,Australia,25-34
1879,Female,33,Boots,Footwear,22,Express,Yes,Summer,Australia,25-34
1880,Female,60,Boots,Footwear,63,Free Shipping,Yes,Summer,Australia,55-64
1881,Male,60,Boots,Footwear,55,Next Day Air,Yes,Summer,Australia,55-64
1882,Male,60,Boots,Footwear,98,Express,Yes,Summer,Australia,55-64
1883,Male,60,Boots,Footwear,99,Free Shipping,Yes,Summer,Australia,55-64
1884,Female,60,Boots,Footwear,65,Next Day Air,Yes,Summer,Australia,55-64
1885,Female,60,Boots,Footwear,35,Express,Yes,Summer,Australia,55-64
1886,Male,60,Boots,Footwear,85,Free Shipping,Yes,Summer,Australia,55-64
1887,Female,60,Boots,Footwear,96,Next Day Air,Yes,Summer,Australia,55-64
1888,Female,60,Boots,Footwear,74,Express,Yes,Summer,Australia,55-64
1889,Female,60,Boots,Footwear,52,Free Shipping,Yes,Summer,Australia,55-64
1890,Female,60,Boots,Footwear,22,Next Day Air,Yes,Summer,Australia,55-64
1891,Female,60,Boots,Footwear,21,Express,Yes,Summer,Australia,55-64
1892,Male,60,Boots,Footwear,45,Free Shipping,Yes,Summer,Australia,55-64
1893,Male,60,Boots,Footwear,77,Next Day Air,Yes,Summer,Australia,55-64
1894,Female,55,Boots,Footwear,50,Express,Yes,Summer,Australia,55-64
1895,Female,55,Boots,Footwear,25,Free Shipping,Yes,Summer,Australia,55-64
1896,Male,55,Boots,Footwear,15,Next Day Air,Yes,Summer,Australia,55-64
1897,Female,55,Boots,Footwear,69,Express,Yes,Summer,Australia,55-64
1898,Female,55,Boots,Footwear,85,Free Shipping,Yes,Summer,Australia,55-64
1899,Male,55,Boots,Footwear,12,Next Day Air,Yes,Summer,Australia,55-64
1900,Male,55,Boots,Footwear,100,Express,Yes,Summer,Australia,55-64
1901,Female,55,Boots,Footwear,23,Free Shipping,Yes,Summer,Australia,55-64
1902,Female,55,Boots,Footwear,14,Next Day Air,Yes,Summer,Australia,55-64
1903,Male,55,Boots,Footwear,25,Express,Yes,Summer,Australia,55-64
1904,Male,55,Boots,Footwear,41,Free Shipping,Yes,Summer,Australia,55-64
1905,Male,55,Boots,Footwear,22,Next Day Air,Yes,Summer,Australia,55-64
1906,Female,55,Boots,Footwear,63,Express,Yes,Summer,Australia,55-64
1907,Female,55,Boots,Footwear,55,Free Shipping,Yes,Summer,Australia,55-64
1908,Male,55,Boots,Footwear,98,Next Day Air,Yes,Summer,Australia,55-64
1909,Male,55,Boots,Footwear,99,Express,Yes,Summer,Australia,55-64
1910,Male,55,Boots,Footwear,65,Free Shipping,Yes,Summer,United States,55-64
1911,Male,55,Boots,Footwear,35,Next Day Air,Yes,Summer,Australia,55-64
1912,Female,18,Boots,Footwear,85,Express,Yes,Summer,Australia,Under 18
1913,Female,20,Boots,Footwear,96,Free Shipping,Yes,Summer,Australia,18-24
1914,Male,35,Boots,Footwear,74,Next Day Air,Yes,Summer,Australia,25-34
1915,Female,45,Boots,Footwear,52,Express,Yes,Summer,Australia,35-44
1916,Female,60,Boots,Footwear,22,Free Shipping,Yes,Summer,Australia,55-64
1917,Female,22,Boots,Footwear,21,Next Day Air,Yes,Summer,Australia,25-34
1918,Female,24,Boots,Footwear,45,Express,Yes,Summer,Australia,25-34
1919,Female,68,Boots,Footwear,77,Free Shipping,Yes,Summer,Australia,65+
1920,Female,53,Boots,Footwear,50,Next Day Air,Yes,Summer,United States,55-64
1921,Male,74,Boots,Footwear,25,Express,Yes,Summer,Australia,65+
1922,Female,55,Boots,Footwear,15,Free Shipping,Yes,Summer,Australia,55-64
1923,Female,51,Boots,Footwear,69,Next Day Air,Yes,Summer,Australia,55-64
1924,Male,42,Boots,Footwear,85,Express,Yes,Summer,Australia,35-44
1925,Female,43,Boots,Footwear,12,Free Shipping,Yes,Summer,Australia,35-44
1926,Female,47,Boots,Footwear,100,Next Day Air,Yes,Summer,Australia,55-64
1927,Male,48,Boots,Footwear,23,Express,Yes,Summer,Australia,55-64
1928,Male,60,Boots,Footwear,14,Free Shipping,Yes,Summer,Australia,55-64
1929,Male,22,Boots,Footwear,25,Next Day Air,Yes,Summer,Australia,25-34
1930,Male,21,Boots,Footwear,41,Express,Yes,Summer,Australia,25-34
1931,Male,19,Boots,Footwear,22,Free Shipping,Yes,Summer,Australia,18-24
1932,Male,23,Boots,Footwear,63,Next Day Air,Yes,Summer,Australia,25-34
1933,Female,25,Boots,Footwear,55,Express,Yes,Summer,Australia,25-34
1934,Female,25,Boots,Footwear,98,Free Shipping,Yes,Summer,Australia,25-34
1935,Male,26,Boots,Footwear,99,Next Day Air,Yes,Summer,Australia,25-34
1936,Female,28,Boots,Footwear,65,Express,Yes,Summer,Australia,25-34
1937,Female,27,Boots,Footwear,35,Free Shipping,Yes,Summer,Australia,25-34
1938,Male,29,Boots,Footwear,85,Next Day Air,Yes,Summer,Australia,25-34
1939,Male,21,Boots,Footwear,96,Express,Yes,Summer,Australia,25-34
1940,Female,24,Boots,Footwear,74,Free Shipping,Yes,Summer,Australia,25-34
1941,Female,25,Boots,Footwear,52,Next Day Air,Yes,Summer,Australia,25-34
1942,Male,26,Boots,Footwear,22,Express,Yes,Summer,Australia,25-34
1943,Female,23,Boots,Footwear,21,Free Shipping,Yes,Summer,Australia,25-34
1944,Female,25,Boots,Footwear,45,Next Day Air,Yes,Summer,Australia,25-34
1945,Male,33,Boots,Footwear,77,Express,Yes,Summer,Australia,25-34
1946,Male,33,Boots,Footwear,50,Free Shipping,Yes,Summer,Australia,25-34
1947,Male,36,Boots,Footwear,25,Next Day Air,Yes,Summer,Australia,35-44
1948,Female,25,Boots,Footwear,15,Express,Yes,Summer,Australia,25-34
1949,Female,36,Boots,Footwear,69,Free Shipping,Yes,Summer,Australia,35-44
1950,Male,39,Boots,Footwear,85,Next Day Air,Yes,Summer,Australia,35-44
1951,Male,38,Boots,Footwear,12,Express,Yes,Summer,Australia,35-44
1952,Male,22,Boots,Footwear,100,Free Shipping,Yes,Summer,Australia,25-34
1953,Female,22,Boots,Footwear,23,Next Day Air,Yes,Summer,Australia,25-34
1954,Female,22,Boots,Footwear,14,Express,Yes,Summer,Australia,25-34
1955,Female,22,Boots,Footwear,25,Free Shipping,Yes,Summer,Australia,25-34
1956,Female,22,Boots,Footwear,41,Next Day Air,Yes,Summer,Australia,25-34
1957,Male,22,Boots,Footwear,22,Express,Yes,Summer,Australia,25-34
1958,Female,22,Boots,Footwear,63,Free Shipping,Yes,Summer,Australia,25-34
1959,Male,22,Boots,Footwear,55,Next Day Air,Yes,Summer,Australia,25-34
1960,Female,22,Boots,Footwear,98,Express,Yes,Summer,Australia,25-34
1961,Female,22,Boots,Footwear,99,Free Shipping,Yes,Summer,Australia,25-34
1962,Female,22,Boots,Footwear,65,Next Day Air,Yes,Summer,Australia,25-34
1963,Male,22,Boots,Footwear,35,Express,Yes,Summer,Australia,25-34
1964,Female,22,Boots,Footwear,85,Free Shipping,Yes,Summer,Australia,25-34
1965,Male,22,Boots,Footwear,96,Next Day Air,Yes,Summer,Australia,25-34
1966,Female,22,Boots,Footwear,74,Express,Yes,Summer,Australia,25-34
1967,Male,22,Boots,Footwear,52,Free Shipping,Yes,Summer,Australia,25-34
1968,Female,22,Boots,Footwear,22,Next Day Air,Yes,Summer,Australia,25-34
1969,Female,22,Boots,Footwear,21,Express,Yes,Summer,Australia,25-34
1970,Male,22,Boots,Footwear,45,Free Shipping,Yes,Summer,Australia,25-34
1971,Male,22,Boots,Footwear,77,Next Day Air,Yes,Summer,Australia,25-34
1972,Male,22,Boots,Footwear,50,Express,Yes,Summer,Australia,25-34
1973,Male,22,Boots,Footwear,25,Free Shipping,Yes,Summer,Australia,25-34
1974,Male,22,Boots,Footwear,15,Next Day Air,Yes,Summer,Australia,25-34
1975,Female,22,Boots,Footwear,69,Express,Yes,Summer,Australia,25-34
1976,Female,22,Boots,Footwear,85,Free Shipping,Yes,Summer,Australia,25-34
1977,Male,22,Boots,Footwear,12,Next Day Air,Yes,Summer,Australia,25-34
1978,Male,22,Boots,Footwear,100,Express,Yes,Summer,Australia,25-34
1979,Male,22,Boots,Footwear,23,Free Shipping,Yes,Summer,Australia,25-34
1980,Male,22,Boots,Footwear,14,Next Day Air,Yes,Summer,Australia,25-34
1981,Female,22,Boots,Footwear,25,Express,No,Summer,Australia,25-34
1982,Female,22,Boots,Footwear,41,Free Shipping,Yes,Summer,Australia,25-34
1983,Male,22,Boots,Footwear,22,Next Day Air,Yes,Summer,Australia,25-34
1984,Female,22,Boots,Footwear,63,Express,Yes,Summer,Australia,25-34
1985,Female,22,Boots,Footwear,55,Free Shipping,Yes,Summer,United States,25-34
1986,Male,22,Boots,Footwear,98,Next Day Air,Yes,Summer,United States,25-34
1987,Female,22,Boots,Footwear,99,Express,Yes,Summer,United States,25-34
1988,Male,22,Boots,Footwear,65,Free Shipping,Yes,Summer,United States,25-34
1989,Female,22,Boots,Footwear,35,Next Day Air,Yes,Summer,United States,25-34
1990,Female,22,Boots,Footwear,85,Express,Yes,Summer,United States,25-34
1991,Female,22,Boots,Footwear,96,Free Shipping,Yes,Summer,United States,25-34
1992,Female,22,Boots,Footwear,74,Next Day Air,Yes,Summer,United States,25-34
1993,Male,22,Boots,Footwear,52,Express,Yes,Summer,United States,25-34
1994,Female,22,Boots,Footwear,22,Free Shipping,Yes,Summer,United States,25-34
1995,Female,22,Boots,Footwear,21,Next Day Air,Yes,Summer,United States,25-34
1996,Female,22,Boots,Footwear,45,Express,Yes,Summer,United States,25-34
1997,Female,22,Boots,Footwear,77,Free Shipping,Yes,Summer,Brazil,25-34
1998,Male,22,Boots,Footwear,50,Next Day Air,Yes,Summer,United States,25-34
1999,Male,22,Boots,Footwear,25,Express,Yes,Summer,Brazil,25-34
2000,Male,22,Boots,Footwear,15,Free Shipping,Yes,Summer,United States,25-34
